src_node,dest_node,nodesList,distance,linksList,numHops
31,4,"[31, 28, 19, 30, 8, 124, 24, 4]",34.12,"[92, 73, 74, 44, 45, 86, 25]",7
31,4,"[31, 28, 19, 30, 8, 24, 4]",36.12,"[92, 73, 74, 44, 42, 25]",6
31,4,"[31, 28, 19, 30, 8, 125, 124, 24, 4]",41.12,"[92, 73, 74, 44, 46, 195, 86, 25]",8
31,4,"[31, 28, 19, 30, 8, 125, 126, 24, 4]",46.12,"[92, 73, 74, 44, 46, 196, 87, 25]",8
31,4,"[31, 1, 11, 2, 4]",46.33,"[12, 9, 15, 14]",4
31,5,"[31, 35, 23, 5]",17.31,"[98, 83, 29]",3
31,5,"[31, 28, 29, 23, 5]",25.31,"[92, 91, 82, 29]",4
31,5,"[31, 1, 21, 130, 132, 131, 35, 23, 5]",52.31,"[12, 11, 79, 199, 200, 105, 83, 29]",8
31,5,"[31, 28, 19, 30, 8, 27, 23, 5]",53.31,"[92, 73, 74, 44, 43, 81, 29]",7
31,5,"[31, 138, 137, 136, 19, 28, 29, 23, 5]",55.31,"[99, 204, 203, 75, 73, 91, 82, 29]",8
31,6,"[31, 1, 11, 128, 129, 127, 26, 7, 6]",71.0,"[12, 9, 58, 198, 197, 89, 40, 35]",8
31,6,"[31, 1, 11, 129, 127, 26, 7, 6]",72.0,"[12, 9, 59, 197, 89, 40, 35]",7
31,6,"[31, 28, 19, 30, 8, 124, 24, 4, 26, 7, 6]",82.96,"[92, 73, 74, 44, 45, 86, 25, 26, 40, 35]",10
31,6,"[31, 28, 19, 30, 8, 124, 24, 25, 9, 6]",84.0,"[92, 73, 74, 44, 45, 86, 85, 47, 36]",9
31,6,"[31, 28, 19, 30, 8, 24, 4, 26, 7, 6]",84.95999999999998,"[92, 73, 74, 44, 42, 25, 26, 40, 35]",9
31,7,"[31, 1, 11, 128, 129, 127, 26, 7]",51.0,"[12, 9, 58, 198, 197, 89, 40]",7
31,7,"[31, 1, 11, 129, 127, 26, 7]",52.0,"[12, 9, 59, 197, 89, 40]",6
31,7,"[31, 28, 19, 30, 8, 124, 24, 4, 26, 7]",62.959999999999994,"[92, 73, 74, 44, 45, 86, 25, 26, 40]",9
31,7,"[31, 28, 19, 30, 8, 24, 4, 26, 7]",64.95999999999998,"[92, 73, 74, 44, 42, 25, 26, 40]",8
31,7,"[31, 28, 19, 30, 8, 125, 124, 24, 4, 26, 7]",69.95999999999998,"[92, 73, 74, 44, 46, 195, 86, 25, 26, 40]",10
31,8,"[31, 28, 19, 30, 8]",16.0,"[92, 73, 74, 44]",4
31,8,"[31, 35, 23, 29, 28, 19, 30, 8]",40.0,"[98, 83, 82, 91, 73, 74, 44]",7
31,8,"[31, 138, 137, 136, 19, 30, 8]",42.0,"[99, 204, 203, 75, 74, 44]",6
31,8,"[31, 35, 23, 27, 8]",42.0,"[98, 83, 81, 43]",4
31,8,"[31, 1, 140, 141, 139, 27, 8]",47.0,"[12, 13, 206, 205, 90, 43]",6
31,9,"[31, 28, 19, 30, 8, 124, 24, 25, 9]",59.0,"[92, 73, 74, 44, 45, 86, 85, 47]",8
31,9,"[31, 28, 19, 30, 8, 24, 25, 9]",61.0,"[92, 73, 74, 44, 42, 85, 47]",7
31,9,"[31, 28, 19, 30, 8, 125, 124, 24, 25, 9]",66.0,"[92, 73, 74, 44, 46, 195, 86, 85, 47]",9
31,9,"[31, 28, 19, 30, 8, 125, 126, 24, 25, 9]",71.0,"[92, 73, 74, 44, 46, 196, 87, 85, 47]",9
31,9,"[31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 9]",80.0,"[92, 73, 74, 44, 45, 195, 196, 87, 85, 47]",10
31,10,"[31, 1, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10]",90.0,"[12, 9, 58, 198, 197, 89, 40, 41, 190, 189, 55]",11
31,10,"[31, 1, 11, 129, 127, 26, 7, 116, 117, 115, 10]",91.0,"[12, 9, 59, 197, 89, 40, 41, 190, 189, 55]",10
31,10,"[31, 1, 11, 128, 129, 127, 26, 7, 6, 10]",94.0,"[12, 9, 58, 198, 197, 89, 40, 35, 37]",9
31,10,"[31, 1, 11, 129, 127, 26, 7, 6, 10]",95.0,"[12, 9, 59, 197, 89, 40, 35, 37]",8
31,10,"[31, 28, 19, 30, 8, 124, 24, 4, 26, 7, 116, 117, 115, 10]",101.96,"[92, 73, 74, 44, 45, 86, 25, 26, 40, 41, 190, 189, 55]",13
31,11,"[31, 1, 11]",8.0,"[12, 9]",2
31,11,"[31, 1, 12, 33, 37, 11]",49.0,"[12, 10, 61, 102, 57]",5
31,11,"[31, 28, 19, 30, 152, 38, 36, 21, 1, 11]",49.0,"[92, 73, 74, 96, 117, 106, 78, 11, 9]",9
31,11,"[31, 35, 131, 132, 130, 21, 1, 11]",51.0,"[98, 105, 200, 199, 79, 11, 9]",7
31,11,"[31, 28, 19, 30, 38, 36, 21, 1, 11]",51.0,"[92, 73, 74, 95, 106, 78, 11, 9]",8
31,12,"[31, 1, 12]",8.0,"[12, 10]",2
31,12,"[31, 1, 11, 37, 33, 12]",49.0,"[12, 9, 57, 102, 61]",5
31,12,"[31, 28, 19, 30, 152, 38, 36, 21, 1, 12]",49.0,"[92, 73, 74, 96, 117, 106, 78, 11, 10]",9
31,12,"[31, 35, 131, 132, 130, 21, 1, 12]",51.0,"[98, 105, 200, 199, 79, 11, 10]",7
31,12,"[31, 28, 19, 30, 38, 36, 21, 1, 12]",51.0,"[92, 73, 74, 95, 106, 78, 11, 10]",8
31,13,"[31, 1, 12, 13]",13.0,"[12, 10, 60]",3
31,13,"[31, 1, 12, 142, 144, 143, 13]",44.0,"[12, 10, 62, 207, 208, 63]",6
31,13,"[31, 1, 11, 37, 33, 12, 13]",54.0,"[12, 9, 57, 102, 61, 60]",6
31,13,"[31, 28, 19, 30, 152, 38, 36, 21, 1, 12, 13]",54.0,"[92, 73, 74, 96, 117, 106, 78, 11, 10, 60]",10
31,13,"[31, 28, 19, 30, 38, 36, 21, 1, 12, 13]",56.0,"[92, 73, 74, 95, 106, 78, 11, 10, 60]",9
31,14,"[31, 1, 12, 13, 0, 14]",28.0,"[12, 10, 60, 2, 3]",5
31,14,"[31, 35, 18, 3, 14]",49.0,"[98, 71, 20, 19]",4
31,14,"[31, 1, 3, 14]",55.14,"[12, 7, 19]",3
31,14,"[31, 1, 12, 142, 144, 143, 13, 0, 14]",59.0,"[12, 10, 62, 207, 208, 63, 2, 3]",8
31,14,"[31, 1, 12, 13, 0, 3, 14]",60.1,"[12, 10, 60, 2, 1, 19]",6
31,15,"[31, 1, 12, 13, 0, 15]",29.0,"[12, 10, 60, 2, 4]",5
31,15,"[31, 1, 12, 142, 144, 143, 13, 0, 15]",60.0,"[12, 10, 62, 207, 208, 63, 2, 4]",8
31,15,"[31, 1, 11, 2, 17, 16, 0, 15]",62.0,"[12, 9, 15, 16, 67, 5, 4]",7
31,15,"[31, 1, 11, 2, 0, 15]",62.33,"[12, 9, 15, 0, 4]",5
31,15,"[31, 1, 11, 37, 33, 12, 13, 0, 15]",70.0,"[12, 9, 57, 102, 61, 60, 2, 4]",8
31,16,"[31, 1, 11, 2, 17, 16]",31.0,"[12, 9, 15, 16, 67]",5
31,16,"[31, 1, 12, 13, 0, 16]",38.0,"[12, 10, 60, 2, 5]",5
31,16,"[31, 1, 12, 13, 0, 2, 17, 16]",66.33,"[12, 10, 60, 2, 0, 16, 67]",7
31,16,"[31, 1, 12, 142, 144, 143, 13, 0, 16]",69.0,"[12, 10, 62, 207, 208, 63, 2, 5]",8
31,16,"[31, 1, 11, 2, 0, 16]",71.33,"[12, 9, 15, 0, 5]",5
31,17,"[31, 1, 11, 2, 17]",27.0,"[12, 9, 15, 16]",4
31,17,"[31, 1, 12, 13, 0, 16, 17]",42.0,"[12, 10, 60, 2, 5, 67]",6
31,17,"[31, 1, 12, 13, 0, 2, 17]",62.33,"[12, 10, 60, 2, 0, 16]",6
31,17,"[31, 1, 11, 2, 110, 112, 111, 109, 17]",68.0,"[12, 9, 15, 17, 184, 186, 182, 70]",8
31,17,"[31, 1, 11, 2, 110, 112, 114, 109, 17]",68.0,"[12, 9, 15, 17, 184, 187, 183, 70]",8
31,18,"[31, 35, 18]",23.0,"[98, 71]",2
31,18,"[31, 28, 29, 23, 35, 18]",39.0,"[92, 91, 82, 83, 71]",5
31,18,"[31, 1, 3, 18]",49.14,"[12, 7, 20]",3
31,18,"[31, 1, 12, 13, 0, 14, 3, 18]",54.0,"[12, 10, 60, 2, 3, 19, 20]",7
31,18,"[31, 1, 12, 13, 0, 3, 18]",54.1,"[12, 10, 60, 2, 1, 20]",6
31,19,"[31, 28, 19]",5.0,"[92, 73]",2
31,19,"[31, 35, 23, 29, 28, 19]",29.0,"[98, 83, 82, 91, 73]",5
31,19,"[31, 138, 137, 136, 19]",31.0,"[99, 204, 203, 75]",4
31,19,"[31, 1, 21, 36, 38, 152, 30, 19]",42.0,"[12, 11, 78, 106, 117, 96, 74]",7
31,19,"[31, 1, 21, 36, 38, 30, 19]",44.0,"[12, 11, 78, 106, 95, 74]",6
31,20,"[31, 1, 12, 13, 0, 15, 105, 103, 104, 20]",55.0,"[12, 10, 60, 2, 4, 66, 179, 178, 77]",9
31,20,"[31, 1, 12, 13, 0, 15, 20]",60.0,"[12, 10, 60, 2, 4, 65]",6
31,20,"[31, 1, 11, 2, 17, 22, 20]",69.0,"[12, 9, 15, 16, 69, 76]",6
31,20,"[31, 1, 12, 13, 0, 16, 17, 22, 20]",84.0,"[12, 10, 60, 2, 5, 67, 69, 76]",8
31,20,"[31, 1, 12, 142, 144, 143, 13, 0, 15, 105, 103, 104, 20]",86.0,"[12, 10, 62, 207, 208, 63, 2, 4, 66, 179, 178, 77]",12
31,21,"[31, 1, 21]",10.0,"[12, 11]",2
31,21,"[31, 28, 19, 30, 152, 38, 36, 21]",37.0,"[92, 73, 74, 96, 117, 106, 78]",7
31,21,"[31, 35, 131, 132, 130, 21]",39.0,"[98, 105, 200, 199, 79]",5
31,21,"[31, 28, 19, 30, 38, 36, 21]",39.0,"[92, 73, 74, 95, 106, 78]",6
31,21,"[31, 28, 19, 30, 152, 150, 151, 38, 36, 21]",54.0,"[92, 73, 74, 96, 216, 215, 116, 106, 78]",9
31,22,"[31, 1, 11, 2, 17, 22]",55.0,"[12, 9, 15, 16, 69]",5
31,22,"[31, 1, 12, 13, 0, 15, 105, 103, 104, 20, 22]",69.0,"[12, 10, 60, 2, 4, 66, 179, 178, 77, 76]",10
31,22,"[31, 1, 12, 13, 0, 16, 17, 22]",70.0,"[12, 10, 60, 2, 5, 67, 69]",7
31,22,"[31, 1, 12, 13, 0, 15, 20, 22]",74.0,"[12, 10, 60, 2, 4, 65, 76]",7
31,22,"[31, 1, 11, 2, 17, 16, 108, 106, 107, 22]",76.0,"[12, 9, 15, 16, 67, 68, 181, 180, 80]",9
31,23,"[31, 35, 23]",11.0,"[98, 83]",2
31,23,"[31, 28, 29, 23]",19.0,"[92, 91, 82]",3
31,23,"[31, 1, 21, 130, 132, 131, 35, 23]",46.0,"[12, 11, 79, 199, 200, 105, 83]",7
31,23,"[31, 28, 19, 30, 8, 27, 23]",47.0,"[92, 73, 74, 44, 43, 81]",6
31,23,"[31, 138, 137, 136, 19, 28, 29, 23]",49.0,"[99, 204, 203, 75, 73, 91, 82]",7
31,24,"[31, 28, 19, 30, 8, 124, 24]",25.0,"[92, 73, 74, 44, 45, 86]",6
31,24,"[31, 28, 19, 30, 8, 24]",27.0,"[92, 73, 74, 44, 42]",5
31,24,"[31, 28, 19, 30, 8, 125, 124, 24]",32.0,"[92, 73, 74, 44, 46, 195, 86]",7
31,24,"[31, 28, 19, 30, 8, 125, 126, 24]",37.0,"[92, 73, 74, 44, 46, 196, 87]",7
31,24,"[31, 28, 19, 30, 8, 124, 125, 126, 24]",46.0,"[92, 73, 74, 44, 45, 195, 196, 87]",8
31,25,"[31, 28, 19, 30, 8, 124, 24, 25]",35.0,"[92, 73, 74, 44, 45, 86, 85]",7
31,25,"[31, 28, 19, 30, 8, 24, 25]",37.0,"[92, 73, 74, 44, 42, 85]",6
31,25,"[31, 28, 19, 30, 8, 125, 124, 24, 25]",42.0,"[92, 73, 74, 44, 46, 195, 86, 85]",8
31,25,"[31, 28, 19, 30, 8, 125, 126, 24, 25]",47.0,"[92, 73, 74, 44, 46, 196, 87, 85]",8
31,25,"[31, 28, 19, 30, 8, 124, 125, 126, 24, 25]",56.0,"[92, 73, 74, 44, 45, 195, 196, 87, 85]",9
31,26,"[31, 1, 11, 128, 129, 127, 26]",38.0,"[12, 9, 58, 198, 197, 89]",6
31,26,"[31, 1, 11, 129, 127, 26]",39.0,"[12, 9, 59, 197, 89]",5
31,26,"[31, 28, 19, 30, 8, 124, 24, 4, 26]",49.959999999999994,"[92, 73, 74, 44, 45, 86, 25, 26]",8
31,26,"[31, 28, 19, 30, 8, 24, 4, 26]",51.95999999999999,"[92, 73, 74, 44, 42, 25, 26]",7
31,26,"[31, 28, 19, 30, 8, 125, 124, 24, 4, 26]",56.95999999999999,"[92, 73, 74, 44, 46, 195, 86, 25, 26]",9
31,27,"[31, 28, 19, 30, 8, 27]",27.0,"[92, 73, 74, 44, 43]",5
31,27,"[31, 35, 23, 27]",31.0,"[98, 83, 81]",3
31,27,"[31, 1, 140, 141, 139, 27]",36.0,"[12, 13, 206, 205, 90]",5
31,27,"[31, 28, 29, 23, 27]",39.0,"[92, 91, 82, 81]",4
31,27,"[31, 35, 23, 29, 28, 19, 30, 8, 27]",51.0,"[98, 83, 82, 91, 73, 74, 44, 43]",8
31,28,"[31, 28]",3.0,[92],1
31,28,"[31, 35, 23, 29, 28]",27.0,"[98, 83, 82, 91]",4
31,28,"[31, 138, 137, 136, 19, 28]",33.0,"[99, 204, 203, 75, 73]",5
31,28,"[31, 1, 21, 36, 38, 152, 30, 19, 28]",44.0,"[12, 11, 78, 106, 117, 96, 74, 73]",8
31,28,"[31, 1, 21, 36, 38, 30, 19, 28]",46.0,"[12, 11, 78, 106, 95, 74, 73]",7
31,29,"[31, 28, 29]",9.0,"[92, 91]",2
31,29,"[31, 35, 23, 29]",21.0,"[98, 83, 82]",3
31,29,"[31, 138, 137, 136, 19, 28, 29]",39.0,"[99, 204, 203, 75, 73, 91]",6
31,29,"[31, 28, 135, 133, 134, 29]",42.0,"[92, 93, 202, 201, 94]",5
31,29,"[31, 1, 21, 36, 38, 152, 30, 19, 28, 29]",50.0,"[12, 11, 78, 106, 117, 96, 74, 73, 91]",9
31,30,"[31, 28, 19, 30]",7.0,"[92, 73, 74]",3
31,30,"[31, 35, 23, 29, 28, 19, 30]",31.0,"[98, 83, 82, 91, 73, 74]",6
31,30,"[31, 138, 137, 136, 19, 30]",33.0,"[99, 204, 203, 75, 74]",5
31,30,"[31, 1, 21, 36, 38, 152, 30]",40.0,"[12, 11, 78, 106, 117, 96]",6
31,30,"[31, 1, 21, 36, 38, 30]",42.0,"[12, 11, 78, 106, 95]",5
31,32,"[31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34, 32]",103.0,"[92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104, 100]",12
31,32,"[31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34, 32]",105.0,"[92, 73, 74, 44, 42, 85, 88, 191, 192, 104, 100]",11
31,32,"[31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34, 32]",110.0,"[92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104, 100]",13
31,32,"[31, 28, 19, 30, 8, 125, 126, 24, 25, 119, 118, 120, 34, 32]",115.0,"[92, 73, 74, 44, 46, 196, 87, 85, 88, 191, 192, 104, 100]",13
31,32,"[31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 119, 118, 120, 34, 32]",124.0,"[92, 73, 74, 44, 45, 195, 196, 87, 85, 88, 191, 192, 104, 100]",14
31,33,"[31, 1, 11, 37, 33]",27.0,"[12, 9, 57, 102]",4
31,33,"[31, 1, 12, 33]",30.0,"[12, 10, 61]",3
31,33,"[31, 1, 11, 37, 145, 146, 33]",53.0,"[12, 9, 57, 112, 209, 103]",6
31,33,"[31, 1, 11, 37, 145, 149, 146, 33]",64.0,"[12, 9, 57, 112, 212, 213, 103]",7
31,33,"[31, 1, 11, 37, 147, 145, 146, 33]",64.0,"[12, 9, 57, 113, 210, 209, 103]",7
31,34,"[31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34]",70.0,"[92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104]",11
31,34,"[31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34]",72.0,"[92, 73, 74, 44, 42, 85, 88, 191, 192, 104]",10
31,34,"[31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34]",77.0,"[92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104]",12
31,34,"[31, 28, 19, 30, 8, 125, 126, 24, 25, 119, 118, 120, 34]",82.0,"[92, 73, 74, 44, 46, 196, 87, 85, 88, 191, 192, 104]",12
31,34,"[31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 119, 118, 120, 34]",91.0,"[92, 73, 74, 44, 45, 195, 196, 87, 85, 88, 191, 192, 104]",13
31,35,"[31, 35]",7.0,[98],1
31,35,"[31, 28, 29, 23, 35]",23.0,"[92, 91, 82, 83]",4
31,35,"[31, 1, 21, 130, 132, 131, 35]",42.0,"[12, 11, 79, 199, 200, 105]",6
31,35,"[31, 28, 19, 30, 8, 27, 23, 35]",51.0,"[92, 73, 74, 44, 43, 81, 83]",7
31,35,"[31, 138, 137, 136, 19, 28, 29, 23, 35]",53.0,"[99, 204, 203, 75, 73, 91, 82, 83]",8
31,36,"[31, 1, 21, 36]",19.0,"[12, 11, 78]",3
31,36,"[31, 28, 19, 30, 152, 38, 36]",28.0,"[92, 73, 74, 96, 117, 106]",6
31,36,"[31, 28, 19, 30, 38, 36]",30.0,"[92, 73, 74, 95, 106]",5
31,36,"[31, 28, 19, 30, 152, 150, 151, 38, 36]",45.0,"[92, 73, 74, 96, 216, 215, 116, 106]",8
31,36,"[31, 28, 19, 30, 153, 152, 38, 36]",48.0,"[92, 73, 74, 97, 217, 117, 106]",7
31,37,"[31, 1, 11, 37]",21.0,"[12, 9, 57]",3
31,37,"[31, 1, 12, 33, 37]",36.0,"[12, 10, 61, 102]",4
31,37,"[31, 1, 12, 33, 146, 145, 37]",62.0,"[12, 10, 61, 103, 209, 112]",6
31,37,"[31, 28, 19, 30, 152, 38, 36, 21, 1, 11, 37]",62.0,"[92, 73, 74, 96, 117, 106, 78, 11, 9, 57]",10
31,37,"[31, 28, 19, 30, 38, 36, 21, 1, 11, 37]",64.0,"[92, 73, 74, 95, 106, 78, 11, 9, 57]",9
31,38,"[31, 28, 19, 30, 152, 38]",18.0,"[92, 73, 74, 96, 117]",5
31,38,"[31, 28, 19, 30, 38]",20.0,"[92, 73, 74, 95]",4
31,38,"[31, 1, 21, 36, 38]",29.0,"[12, 11, 78, 106]",4
31,38,"[31, 28, 19, 30, 152, 150, 151, 38]",35.0,"[92, 73, 74, 96, 216, 215, 116]",7
31,38,"[31, 28, 19, 30, 153, 152, 38]",38.0,"[92, 73, 74, 97, 217, 117]",6
32,0,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 1, 12, 13, 0]",121.0,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 12, 10, 60, 2]",16
32,0,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 1, 12, 13, 0]",123.0,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 12, 10, 60, 2]",15
32,0,"[32, 34, 120, 118, 119, 25, 24, 124, 125, 8, 30, 19, 28, 31, 1, 12, 13, 0]",128.0,"[100, 104, 192, 191, 88, 85, 86, 195, 46, 44, 74, 73, 92, 12, 10, 60, 2]",17
32,0,"[32, 34, 120, 118, 119, 25, 24, 126, 125, 8, 30, 19, 28, 31, 1, 12, 13, 0]",133.0,"[100, 104, 192, 191, 88, 85, 87, 196, 46, 44, 74, 73, 92, 12, 10, 60, 2]",17
32,0,"[32, 10, 115, 117, 116, 7, 26, 127, 129, 128, 11, 1, 12, 13, 0]",137.0,"[54, 55, 189, 190, 41, 40, 89, 197, 198, 58, 9, 10, 60, 2]",14
32,1,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 1]",106.0,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 12]",13
32,1,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 1]",108.0,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 12]",12
32,1,"[32, 34, 120, 118, 119, 25, 24, 124, 125, 8, 30, 19, 28, 31, 1]",113.0,"[100, 104, 192, 191, 88, 85, 86, 195, 46, 44, 74, 73, 92, 12]",14
32,1,"[32, 34, 120, 118, 119, 25, 24, 126, 125, 8, 30, 19, 28, 31, 1]",118.0,"[100, 104, 192, 191, 88, 85, 87, 196, 46, 44, 74, 73, 92, 12]",14
32,1,"[32, 10, 115, 117, 116, 7, 26, 127, 129, 128, 11, 1]",122.0,"[54, 55, 189, 190, 41, 40, 89, 197, 198, 58, 9]",11
32,2,"[32, 34, 120, 118, 119, 25, 24, 4, 2]",116.45,"[100, 104, 192, 191, 88, 85, 25, 14]",8
32,2,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 1, 11, 2]",120.0,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 12, 9, 15]",15
32,2,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 1, 11, 2]",122.0,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 12, 9, 15]",14
32,2,"[32, 10, 115, 117, 116, 7, 26, 127, 129, 128, 11, 2]",126.0,"[54, 55, 189, 190, 41, 40, 89, 197, 198, 58, 15]",11
32,2,"[32, 123, 122, 121, 10, 115, 117, 116, 7, 26, 127, 129, 128, 11, 2]",126.0,"[101, 194, 193, 56, 55, 189, 190, 41, 40, 89, 197, 198, 58, 15]",14
32,3,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 35, 18, 3]",136.0,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 98, 71, 20]",15
32,3,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 35, 18, 3]",138.0,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 98, 71, 20]",14
32,3,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 1, 3]",142.14,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 12, 7]",14
32,3,"[32, 34, 120, 118, 119, 25, 24, 124, 125, 8, 30, 19, 28, 31, 35, 18, 3]",143.0,"[100, 104, 192, 191, 88, 85, 86, 195, 46, 44, 74, 73, 92, 98, 71, 20]",16
32,3,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 1, 3]",144.14,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 12, 7]",13
32,4,"[32, 34, 120, 118, 119, 25, 24, 4]",87.12,"[100, 104, 192, 191, 88, 85, 25]",7
32,4,"[32, 10, 115, 117, 116, 7, 26, 4]",102.84,"[54, 55, 189, 190, 41, 40, 26]",7
32,4,"[32, 123, 122, 121, 10, 115, 117, 116, 7, 26, 4]",102.84,"[101, 194, 193, 56, 55, 189, 190, 41, 40, 26]",10
32,4,"[32, 10, 6, 7, 26, 4]",106.84,"[54, 37, 35, 40, 26]",5
32,4,"[32, 123, 122, 121, 10, 6, 7, 26, 4]",106.84,"[101, 194, 193, 56, 37, 35, 40, 26]",8
32,5,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 35, 23, 5]",120.31,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 98, 83, 29]",15
32,5,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 35, 23, 5]",122.31,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 98, 83, 29]",14
32,5,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 29, 23, 5]",122.31,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 91, 82, 29]",14
32,5,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 29, 23, 5]",124.31,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 91, 82, 29]",13
32,5,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 27, 23, 5]",124.31,"[100, 104, 192, 191, 88, 85, 86, 45, 43, 81, 29]",11
32,6,"[32, 10, 6]",58.0,"[54, 37]",2
32,6,"[32, 123, 122, 121, 10, 6]",58.0,"[101, 194, 193, 56, 37]",5
32,6,"[32, 10, 115, 117, 116, 7, 6]",94.0,"[54, 55, 189, 190, 41, 35]",6
32,6,"[32, 123, 122, 121, 10, 115, 117, 116, 7, 6]",94.0,"[101, 194, 193, 56, 55, 189, 190, 41, 35]",9
32,6,"[32, 34, 9, 6]",94.0,"[100, 48, 36]",3
32,7,"[32, 10, 115, 117, 116, 7]",74.0,"[54, 55, 189, 190, 41]",5
32,7,"[32, 123, 122, 121, 10, 115, 117, 116, 7]",74.0,"[101, 194, 193, 56, 55, 189, 190, 41]",8
32,7,"[32, 10, 6, 7]",78.0,"[54, 37, 35]",3
32,7,"[32, 123, 122, 121, 10, 6, 7]",78.0,"[101, 194, 193, 56, 37, 35]",6
32,7,"[32, 34, 9, 6, 7]",114.0,"[100, 48, 36, 35]",4
32,8,"[32, 34, 120, 118, 119, 25, 24, 124, 8]",87.0,"[100, 104, 192, 191, 88, 85, 86, 45]",8
32,8,"[32, 34, 120, 118, 119, 25, 24, 8]",89.0,"[100, 104, 192, 191, 88, 85, 42]",7
32,8,"[32, 34, 120, 118, 119, 25, 24, 124, 125, 8]",94.0,"[100, 104, 192, 191, 88, 85, 86, 195, 46]",9
32,8,"[32, 34, 120, 118, 119, 25, 24, 126, 125, 8]",99.0,"[100, 104, 192, 191, 88, 85, 87, 196, 46]",9
32,8,"[32, 34, 120, 118, 119, 25, 24, 126, 125, 124, 8]",108.0,"[100, 104, 192, 191, 88, 85, 87, 196, 195, 45]",10
32,9,"[32, 34, 9]",69.0,"[100, 48]",2
32,9,"[32, 10, 6, 9]",83.0,"[54, 37, 36]",3
32,9,"[32, 123, 122, 121, 10, 6, 9]",83.0,"[101, 194, 193, 56, 37, 36]",6
32,9,"[32, 34, 120, 118, 119, 25, 9]",92.0,"[100, 104, 192, 191, 88, 47]",6
32,9,"[32, 10, 6, 66, 68, 71, 9]",100.2,"[54, 37, 39, 146, 147, 51]",6
32,10,"[32, 10]",35.0,[54],1
32,10,"[32, 123, 122, 121, 10]",35.0,"[101, 194, 193, 56]",4
32,10,"[32, 34, 9, 6, 10]",117.0,"[100, 48, 36, 37]",4
32,10,"[32, 34, 9, 71, 68, 66, 6, 10]",134.2,"[100, 48, 51, 147, 146, 39, 37]",7
32,10,"[32, 34, 120, 118, 119, 25, 9, 6, 10]",140.0,"[100, 104, 192, 191, 88, 47, 36, 37]",8
32,11,"[32, 34, 120, 118, 119, 25, 24, 124, 8, 30, 19, 28, 31, 1, 11]",111.0,"[100, 104, 192, 191, 88, 85, 86, 45, 44, 74, 73, 92, 12, 9]",14
32,11,"[32, 34, 120, 118, 119, 25, 24, 8, 30, 19, 28, 31, 1, 11]",113.0,"[100, 104, 192, 191, 88, 85, 42, 44, 74, 73, 92, 12, 9]",13
